lemmaName(en),lemmaName(pt),idPOS,senseDescription(pt),idLU,source_file
worker,trabalhador,83,"COD: uma pessoa que trabalha.",11344,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
"sign on",contratar,86,"FN: comprometer-se com o emprego",11345,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
"hire on",assumir,86,"FN: assumir um emprego",11346,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
quit,demitir-se,86,"COD: renunciar a (um emprego).",11347,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
resign,renunciar,86,"COD: renunciar voluntariamente a um emprego ou cargo.",11348,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
"step down",renunciar,86,"COD: retirar-se ou renunciar a uma posição ou cargo.",11354,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
leave,deixar,86,"FN: deixar um emprego",11355,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
dismiss,demitir,86,"COD: demissão por justa causa.",11356,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
fire,demitir,86,"COD: dispensar de um emprego.",11360,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
sack,demitir,86,"COD: dispensar do emprego.",11362,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
terminate,encerrar,86,"COD: acabar com o emprego de.",11363,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
discharge,dispensar,86,"FN: dispensar alguém do emprego",11373,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
skin,casca,83,"COD: a casca ou camada externa de uma fruta ou vegetal ou uma camada externa fina",11380,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
center,centro,83,"COD: um ponto no meio de algo que é igualmente distante de todos os seus lados, extremidades ou superfícies",11383,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
exterior,exterior,83,"COD: a superfície externa ou estrutura de algo.",11384,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
interior,interior,83,"COD: parte interna de algo",11386,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
middle,meio,83,"COD: um ponto ou posição média.",11388,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
shell,casca,83,"FN: a dura capa protetora de um molusco ou crustáceo, tartaruga, ovo, semente, grão, etc.",11390,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
surface,superfície,83,"COD: a parte externa ou camada superior de algo.",11391,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
central,central,84,"FN: de ou em uma posição próxima de um ponto equidistante dos limites de uma entidade espacial",11392,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
core,núcleo,83,"o núcleo, o centro ou a parte mais essencial de qualquer coisa.",32142,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
sheet,folha,83,"FN: uma parte plana e frequentemente retangular de uma substância",11394,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
coil,bobina,83,"COD: uma extensão de algo enrolado em uma sequência conjunta de anéis concêntricos.",11395,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
stick,vara,83,"COD: um objeto longo e fino ou peça de algo",11397,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
ribbon,fita,83,"COD: uma longa e estreita faixa de algo.",11400,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
expanse,extensão,83,"COD: uma ampla área contínua de algo, geralmente terra ou mar.",11401,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
circle,círculo,83,"COD: figura geométrica plana cuja fronteira consiste em pontos igualmente distantes do centro.",11402,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
length,comprimento,83,"COD: uma extensão ou peça de algo.",11404,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
row,fila,83,"FN: uma linha (geralmente ocorrendo ao lado de outras linhas)",11409,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
triangle,triângulo,83,"FN: uma forma geométrica de três lados",11410,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
v,v,83,"FN: com formato de letra 'V",11412,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
edge,borda,83,"COD: o limite externo de um objeto, área ou superfície.",11421,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
line,linha,83,"FN: o limite (entre)",11422,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
inning,entrada,83,"COD: cada divisão de um jogo durante o qual ambos os lados têm uma vez no bastão",11424,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
chapter,capítulo,83,"COD: uma divisão principal de um livro.",11425,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
act,ato,83,"COD: uma divisão principal de uma peça, balé ou ópera.",11426,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
book,livro,83,"COD: uma divisão principal de uma obra literária ou da Bíblia.",11427,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
level,nível,83,"FN: uma partição de espaço vertical de algum material, quantidade ou massa.",11429,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
damp,úmido,84,"COD: ligeiramente úmido.",11431,lus_imported_from_english_with_lemma_chunk79_2025-11-14_160807.csv
stupid,estúpido,84,"COD: falta de inteligência ou bom senso.",4488,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
wise,sábio,84,"COD: ter ou mostrar experiência, conhecimento e bom julgamento.",4490,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
stupidly,estupidamente,89,"FN: de uma maneira estúpida e sem inteligência.",4491,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
carelessly,descuidadamente,89,"FN: sem dar atenção suficiente a (algo).",4493,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
suspicious,Desconfiado,84,"FN: Desconfiado e relutante em confiar.",4501,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
sense,sentido,83,"FN: a percepção mental de bem e mal",4502,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
"common sense","Bom senso",83,"Conhecimento prático adquirido através da experiência",4503,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
cerebral,cerebral,84,"Mentalmente ativo.",34291,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
analyse,analisar,86,"COD: examinar meticulosamente e em detalhes a constituição ou estrutura de.",4504,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
look,olhar,86,"COD: tentativa de encontrar.",4508,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
perusal,Exame,83,"FN: o ato de examinar.",4509,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
study,Estudar,86,"COD: olhar de perto para observar ou ler.",4517,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
survey,pesquisa,83,"COD: um ato de pesquisa.",4518,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
survey,examinar,86,"COD: olhe cuidadosamente e completamente para.",4519,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
skim,Folhear,86,"COD: ler (algo) rapidamente, observando apenas os pontos importantes.",4525,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
eyeball,observar,86,"COD: fique de olho no detalhe.",4530,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
monitor,monitorar,86,"COD: observar e verificar durante um período de tempo.",4541,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
go,examinar,86,"COD: procurar ou examinar cuidadosamente.",4543,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
monitoring,Monitoramento,83,"FN: o ato de observar e verificar ao longo de um período de tempo.",4544,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
examination,Exame,83,"FN: o ato de realizar uma inspeção em uma área",4551,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
vote,votar,86,errado,34046,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
discreet,discreto,84,"COD: cuidadoso e prudente em suas palavras ou ações, especialmente para evitar ofender ou chamar a atenção.",4556,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
forthcoming,disposto,84,"COD: disposto a divulgar informações.",4558,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
forthright,direto,84,"COD: direto e franco.",4559,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
honest,honesto,84,"COD: livre de engano; verdadeiro e sincero.",4561,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
straightforward,direto,84,"COD: honesto e aberto.",4566,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
truthful,verdadeiro,84,"COD: contar ou expressar a verdade; honesto.",4567,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
straight,honesto,84,"COD: não evasivo; honesto.",4576,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
transparency,transparência,83,"A qualidade de ser fácil de perceber, ou honesta.",34327,lus_imported_from_english_with_lemma_chunk7_2025-11-14_122015.csv
heat,aquecer,86,"COD: fazer quente ou morno",11449,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
warm,aquecer,86,"FN: causar que uma entidade se torne mais quente submetendo-a a uma fonte de calor",11450,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
chill,esfriar,86,"COD: fazer frio.",11457,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
thaw,descongelar,86,"FN: causar para ficar mole ou líquido como resultado do aquecimento.",11460,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
melt,derreter,86,"COD: fazer líquido aquecendo-se.",11461,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
liquefy,liquefazer,86,"FN: causar para se tornar um líquido",11464,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
flux,fundir,86,"COD: tratar (um objeto metálico) com um fluxo para promover o derretimento.",11466,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
condense,condensar,86,"COD: mudança de um gás ou vapor para um líquido",11476,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
desiccate,Desidratar,86,"COD: remove a umidade de.",11484,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
dehumidify,Desumidificar,86,"COD: removei a umidade de",11487,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
desiccation,dessecação,83,"FN: a ação de remover umidade de (o ar ou um gás)",11491,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
dehumidification,Desumidificação,83,"FN: a ação de remover umidade de (ar ou gás)",11492,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
dehydrate,desidratar,86,"FN: causar perda de grande quantidade de água",11493,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
salt,salgar,86,"COD: preservar com sal.",11503,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
fester,apodrecer,86,"COD: apodrecer",11518,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
jell,gelificar,86,"COD: conjunto ou torna-se mais firme",11527,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
set,endurecer,86,"COD: endurecer em um estado sólido, semi-sólido ou fixo",11533,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
coagulation,coagulação,83,"FN: o ato de coagular",11534,lus_imported_from_english_with_lemma_chunk80_2025-11-14_161059.csv
too,demais,89,"COD: a um grau superior do que é desejável, permitido ou possível.",11557,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
so,tão,89,"COD: ao tal ponto.",11558,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
serve,servir,86,"FN: Para facilitar adequadamente uma situação saliente.",11559,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
travel,viajar,86,"Mover-se de uma origem para um destino, geralmente com o propósito de se envolver em atividades turísticas",466,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
voyage,viajar,86,"COD: partir para uma viagem.",11563,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
journey,viajar,86,"COD: viagem",11564,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
tour,excursão,83,"COD: uma viagem de lazer em que são visitados vários lugares diferentes.",11573,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
getaway,escapada,83,"FN: uma agradável férias",11578,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
dent,entalar,86,"FN: causar uma ligeira entalada",11584,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
roll,alisar,86,"COD: achatar (algo) passando um rolo por cima ou passando-o entre rolos.",11588,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
form,formar,86,"FN: causar algo para ter uma forma certa",11590,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
shape,formar,86,"FN: formar em uma forma",11591,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
mold,moldar,86,"FN: remodelar algo maleável, especialmente pressionando-o com as mãos, muitas vezes contra um molde",11592,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
launch,alisar,86,"FN: para suavizar a superfície de algo",11595,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
flow,fluir,86,"COD: move-se constantemente e continuamente em um curso ou corrente de água.",11598,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
bubble,borbulhar,86,"COD: ser agitado por bolhas de ar ou gás em ascensão",11599,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
cascade,despejar,86,"COD: derrama-se rapidamente e em grandes quantidades",11602,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
dribble,gotejar,86,"COD: (de um líquido) cair lentamente em gotas ou em uma corrente fina",11603,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
spew,jorrar,86,"FN: emerge em grandes quantidades rapidamente e de forma forçada.",11605,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
leak,vazar,86,"COD: (de líquidos, gases, etc.) passar por ou através de uma fenda ou rachadura de uma forma ou outra.",11609,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
jet,esguichar,86,"COD: Surtar como um jato.",11610,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
soak,Escorrer,86,"FN: escorrer por",11611,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
run,fluir,86,"COD: fluxo",11612,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
course,correr,86,"COD: (de líquido) fluxo",11617,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
spray,borrifar,86,"FN: projetar-se pelo ar de maneira dispersiva",11624,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
rotted,podre,84,"COD: sofrendo de decadência.",11625,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
rotten,podre,84,"COD: sofrendo de decadência.",11628,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
moldy,embolorado,84,"COD: coberto com mofo.",11629,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
putrid,podre,84,"COD: podre ou em decomposição e emitindo um cheiro fétido.",11630,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
avenge,vingar,86,"FN: infligir dano a alguém em retribuição a um ferimento ou injustiça sofrido",11631,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
revenge,vingar,86,"FN: infligir vingança por uma ferida ou injustiça feita a si mesmo ou a outra pessoa",11635,lus_imported_from_english_with_lemma_chunk81_2025-11-14_161401.csv
"get back",vingar-se,86,"COD: vingar-se de.",11646,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
sanction,sanção,83,"COD: medidas tomadas por um Estado para coerir outro a cumprir um acordo internacional ou normas de conduta.",11648,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
rust,enferrujar,86,"COD: ser afetado com ferrugem.",11649,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
prefer,preferir,86,"COD: gostar (de alguém ou algo) melhor do que outro(s) ou outros; tendência a escolher",11660,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
prejudge,prejulgar,86,"COD: formar um julgamento prematuro sobre (uma questão ou pessoa) sem ter informações suficientes.",11665,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
tarnish,manchar,86,"COD: causar perda de brilho, especialmente devido à exposição ao ar ou à umidade",11668,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
rust,enferrujar,86,"FN: causar algo para ter uma camada de óxido de ferro",11669,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
shred,rasgar,86,"COD: rasgar ou cortar em pedaços.",11677,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
masticate,Mastigar,86,"COD: mastigar (alimento)",11679,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
chew,mastigar,86,"COD: morder e trabalhar (alimento) na boca para torná-lo mais fácil de engolir.",11680,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
choose,escolher,86,"Escolher como sendo o melhor de duas ou mais alternativas.",11685,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
match,combinar,86,"COD: ser igual em qualidade ou força",11695,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
rival,rivalizar,86,"COD: ser comparável a.",11697,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
juxtapose,justapor,86,"A comparação de duas entidades diferentes.",34351,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
superlative,superlativo,84,"COD: da mais alta qualidade",11703,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
outstanding,notável,84,"FN: de excelente qualidade",11706,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
appalling,Terrível,84,"COD: muito ruim",11708,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
average,medíocre,84,"COD: medíocre",11733,lus_imported_from_english_with_lemma_chunk82_2025-11-14_161632.csv
incredible,incrível,84,"FN: ser de qualidade excepcional",11748,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
amazing,incrível,84,FN:,11750,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
cool,legal,84,"FN: fino, bom.",11760,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
nasty,desagradável,84,"FN: ofensivo ou grosseiro",11761,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
awesome,incrível,84,"FN: (uso variável entre dialetos) surpreendentemente bom.",11778,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
hopeless,irremediável,84,"inadequado; sem esperança de se tornar adequado",32508,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
unrivaled,incomparável,84,"COD: superando todos os outros",11789,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
matchless,incomparável,84,"COD: incomparável; sem igual.",11791,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
incomparable,Incomparável,84,"COD: sem igual em qualidade ou extensão; incomparável",11792,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
unequalled,incomparável,84,"COD: superior a todos os outros em desempenho ou extensão",11798,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
crushed,esmagado,84,"FN: pulverizado",11802,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
milled,moído,84,"FN: tendo sido moído em um moinho",11803,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
shredded,desfiado,84,"FN: tendo sido rasgado em tiras longas e finas",11807,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
outshine,ofuscar,86,"COD: seria muito melhor que.",11811,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
eclipse,superar,86,"FN: superar ou ser maior que.",11816,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
discharge,descarregar,86,"COD: emitir ou enviar (um líquido, gás ou outra substância).",11821,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
radiate,irradiar,86,"COD: emitir (luz, calor ou outra energia) na forma de raios ou ondas.",11822,lus_imported_from_english_with_lemma_chunk83_2025-11-14_161855.csv
comport,concordar,86,"COD: concordar com; concordar com",11840,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
rhyme,rimar,86,"COD: de uma palavra, sílaba ou linha) têm ou terminam com um som que corresponde a outra.",11841,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
accord,concordar,86,"COD: seja harmônico ou consistente",11842,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
agree,concordar,86,"COD: seja consistente com.",11843,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
go,combinar,86,"COD: seja harmônico, complementar ou combinado",11847,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
match,corresponder,86,"COD: corresponder ou fazer corresponder em algum aspecto essencial; fazer ou ser harmônico.",11849,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
conflict,conflitar,86,"COD: incompatível ou em desacordo com.",11851,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
"fly in the face of",contrariar,86,"FN: completamente incompatível com.",11854,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
issue,emanar,86,"COD: flui de fora.",11856,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
discharge,descarregar,86,"FN: expulsar ou descarregar",11859,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
fall,cair,86,"COD: mover de um nível mais alto para um nível mais baixo, tipicamente rapidamente e sem controle",11864,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
rise,subir,86,"FN: mover-se em uma direção ascendente",11868,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
angle,inclinar,86,"FN: mover-se em um ângulo (inclinação linear em comparação com algum ponto)",11870,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
drop,queda,83,"FN: O evento em que um Tema se move em direção a algum Objetivo, tipicamente para baixo",31004,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
determine,determinar,86,"FN: decidir firmemente",11875,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
disillusioning,decepcionante,84,"FN: causando decepção ao perder uma crença ou ideal",11899,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
pleasurable,Prazeroso,84,"COD: agradável; divertido.",11926,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
heart-warming,Comovente,84,"COD: emocionalmente gratificante ou elevador.",11933,lus_imported_from_english_with_lemma_chunk84_2025-11-14_162121.csv
depressing,deprimente,84,"FN: causando sentimentos de desolação e desespero.",11961,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
disappointing,decepcionante,84,"FN: não cumprir expectativas, desejos e esperanças",11962,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
nerve-racking,Estressante,84,"COD: estressante; assustador",11975,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
poignant,comovente,84,"COD: evocando um forte sentimento de tristeza ou arrependimento.",12009,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
mystifying,desconcertante,84,bewildering,12011,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
vexation,vexação,83,"FN: causa de irritação e problemas",12025,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
jolly,alegre,84,"COD: animado e divertido",12027,lus_imported_from_english_with_lemma_chunk85_2025-11-14_162345.csv
mind-boggling,desconcertante,84,"FN: demasiado deslumbrante para compreender.",12039,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
breathtaking,Deslumbrante,84,"COD: impressionante ou inspirador.",12040,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
striking,impressionante,84,"FN: surpreendente, notável, especialmente devido à beleza ou aparência.",12043,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
color,cor,83,"FN: vivacidade, variedade e interesse",12054,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
extraordinary,extraordinário,84,"FN: surpreendente além de qualquer grau normal",33070,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
bother,incomodar,86,"Dá muito trabalho.",34219,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
peace,Paz,83,"O oposto de caos, guerra ou violência.",34229,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
practice,consultório,83,"COD: o negócio ou local de um médico ou advogado",12063,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
operation,empresa,83,"COD: uma organização empresarial; uma empresa.",12065,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
chain,cadeia,83,"COD: um grupo de hotéis ou lojas de propriedade da mesma empresa.",12068,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
paper,jornal,83,"FN: uma empresa ou firma que publica um jornal",12070,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
gym,academia,83,,19954,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
"disco club",discoteca,83,,19967,lus_imported_from_english_with_lemma_chunk86_2025-11-14_162559.csv
office,escritório,83,"Uma unidade administrativa do governo; Qualquer sala, conjunto de salas ou edifício utilizado para o administração de serviços governamentais, transações comerciais ou outras atividades relacionadas ao trabalho. ; Quem é aceito como uma fonte de informação confiável sobre um assunto; Uma unidade administrativa do governo.",21972,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
nightclub,boate,83,"Um lugar que fica aberto até tarde da noite e que oferece entretenimento (como cantores ou dançarinos), além de dança, comida e bebida.",21973,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
club,clube,83,"Um lugar que fica aberto até tarde da noite e que oferece entretenimento (como cantores ou dançarinos), além de dança, comida e bebida.",21975,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
discotheque,discoteca,83,"Um espaço que fica aberto até tarde da noite e que oferece entretenimento (como cantores ou dançarinos) além de dança, comida e bebida; Uma boate que oferece programas curtos de entretenimento ao vivo; Um local para beber, dançar e se divertir, que faz seu principal negócio depois do anoitecer.",21976,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
salon,salão,83,"Um salão onde cabeleireiros e esteticistas trabalham; uma loja que fornece serviços de cabeleireiro e estética.",21995,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
plant,fábrica,83,"Uma construção equipada com máquinas para fabricação de processos.",25674,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
desire,desejar,86,"COD: desejar fortemente por ou querer, querer sexualmente.",12075,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
lust,luxúria,83,"COD: um desejo apaixonado por algo.",12078,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
hunger,ansiar,86,"COD: ter um forte desejo por.",12080,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
hunger,anseio,83,"COD: um forte desejo.",12081,lus_imported_from_english_with_lemma_chunk87_2025-11-14_162910.csv
